runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits,irr,npv
236,CA_Fresno.Air.Terminal.723890_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-464112.7030362706,-463291.91679428116,820.7862419894083,-166886.86269839975,-139420.5730852515,27466.289613148314,28287.07585513772,-28648.897991849346,29469.68423383877,820.7862419894262,0.0,28287.07585513774,0.07399,15357.311000000005
237,CA_Fresno.Air.Terminal.723890_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-656889.6089334664,-653416.7799608627,3472.82897260366,-386450.9036100828,-349061.1180843839,37389.785525698855,40862.61449830252,-22015.13512794193,25487.96410054554,3472.828972603609,0.0,40862.614498302464,0.14098,94691.77900000001
238,CA_Fresno.Air.Terminal.723890_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-377661.5412750507,-373544.46558288037,4117.075692170359,-151819.61481056563,-114379.38745585975,37440.227354705916,41557.303046876266,-25203.417134261865,29320.4928264322,4117.075692170336,0.0,41557.30304687625,0.14449,99074.315
239,CA_Fresno.Air.Terminal.723890_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-322707.57203607267,-321540.9313454933,1166.64069057937,-167780.76770705168,-141488.82197359842,26291.945733453264,27458.58642403264,-23070.351301734194,24236.991992313568,1166.6406905793738,0.0,27458.58642403264,0.06928,10130.674
240,CA_Fresno.Air.Terminal.723890_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-384812.63488965225,-383952.3677676893,860.2671219629701,-151254.35158306896,-130827.14746325405,20427.20411981491,21287.47124177788,-23587.09512897544,24447.36225093848,860.2671219630321,0.0,21287.47124177794,0.03234,-28831.237
241,CA_Fullerton.Muni,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-480348.3364914076,-478390.49047503714,1957.8460163705167,-178257.01835321297,-148753.6309735791,29503.38737963388,31461.23339600439,-26419.131034794125,28376.977051164686,1957.8460163705606,0.0,31461.233396004434,0.09164,35381.907999999996
242,CA_Fullerton.Muni,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246617.7261141156,-246578.5186620803,39.20745203527622,-80970.83548582312,-70402.23882595284,10568.596659870294,10607.80411190557,-19676.743397731345,19715.950849766632,39.207452035283495,0.0,10607.804111905578,-0.0592,-104872.922
243,CA_Fullerton.Muni,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-332227.17356619466,-330180.4510913109,2046.722474883776,-119852.9584364669,-86003.84143337577,33849.117003091116,35895.839477974885,-30201.42977828774,32248.152253171535,2046.722474883791,0.0,35895.839477974914,0.11538,63358.21400000001
244,CA_Fullerton.Muni,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-533965.6523432167,-532949.4424593804,1016.2098838363307,-261907.4615458975,-235203.74820909696,26703.71333680054,27719.92322063688,-22991.868214127404,24008.0780979636,1016.2098838362108,0.0,27719.923220636756,0.07077,11779.352
245,CA_Fullerton.Muni,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-394667.7103482876,-392300.7030100357,2367.0073382518603,-217407.5893868196,-187597.32698356867,29810.262403250905,32177.269741502765,-23248.59925602808,25615.60659427996,2367.007338251886,0.0,32177.269741502787,0.09554,39899.119
246,CA_Fullerton.Muni,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-348185.31604114256,-342752.69171623536,5432.6243249071995,-148552.14181591597,-115307.21277961314,33244.92903630278,38677.55336120998,-21464.900185965194,26897.5245108724,5432.624324907196,0.0,38677.55336120998,0.12982,80907.02900000001
247,CA_Fullerton.Muni,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-362797.5794474793,-359995.60998959385,2801.9694578854833,-220426.37046904664,-190141.033530892,30285.336938154614,33087.306396040105,-22693.26592394272,25495.235381828203,2801.969457885487,0.0,33087.306396040105,0.10046000000000001,45640.207
248,CA_Fullerton.Muni,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-445312.3533568931,-444769.24282994575,543.1105269473628,-160519.47983948927,-132843.00613796175,27676.47370152749,28219.584228474847,-29779.68048146105,30322.791008408392,543.1105269473373,0.0,28219.584228474825,0.07361000000000001,14931.531
249,CA_Fullerton.Muni,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-618637.035755091,-615218.3342139319,3418.701541159069,-376754.7140329097,-347960.88037766534,28793.833655244438,32212.535196403507,-22207.246177344434,25625.947718503594,3418.7015411591674,0.0,32212.535196403598,0.09573,40121.596
250,CA_Fullerton.Muni,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-371825.40686825046,-368085.34760840685,3740.0592598436047,-144092.340182285,-107466.09471528573,36626.24546699927,40366.30472684288,-26812.56170976329,30552.62096960692,3740.059259843623,0.0,40366.304726842885,0.13846,91560.743
251,CA_Fullerton.Muni,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-311287.9820685074,-310006.4992005147,1281.4828679927161,-160078.40291548707,-136804.89625444426,23273.506661042804,24554.989529035516,-23212.949418815162,24494.43228680784,1281.482867992676,0.0,24554.989529035483,0.05235,-8187.055
252,CA_Fullerton.Muni,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-365569.0682979053,-365312.3616071042,256.70669080107467,-140149.96916747483,-119567.2980401234,20582.671127351467,20839.37781815254,-23719.69312063751,23976.39981143858,256.70669080106745,0.0,20839.37781815253,0.029480000000000006,-31682.723
253,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-465966.4006672426,-465007.7675535115,958.633113731048,-169633.84686523132,-139125.05180103867,30508.79506419264,31467.428177923688,-28145.18099860186,29103.814112332962,958.6331137310988,0.0,31467.428177923746,0.09167,35420.989
254,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-244725.13775108845,-244751.42576403212,-26.288012943608926,-80212.63516651426,-69557.07947492857,10655.5556915857,10629.267678642093,-19229.0498126876,19202.76179974397,-26.28801294362711,0.0,10629.267678642074,-0.05894,-104701.523
255,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-341864.0811814474,-339840.4422325389,2023.6389489085414,-122932.42051216961,-88696.42657821267,34235.993933956925,36259.632882865466,-30476.9697950067,32500.60874391517,2023.638948908472,0.0,36259.632882865386,0.11728,65653.254
256,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-531544.3726506126,-530734.6552270794,809.7174235332059,-260599.9003620327,-235443.81165097558,25156.08871105704,25965.80613459024,-23153.163485834262,23962.88090936754,809.7174235332786,0.0,25965.806134590308,0.06066000000000001,713.27
257,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-379914.3122435049,-378448.86822700506,1465.444016499736,-200652.6593511189,-175529.68757910072,25122.97177201821,26588.415788517945,-23420.911380854694,24886.355397354422,1465.4440164997325,0.0,26588.41578851794,0.06427999999999999,4641.085999999998
258,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-342671.124666165,-337234.6559159897,5436.468750175263,-147287.87630093118,-113208.14004877172,34079.736252159484,39516.20500233473,-21467.701355554826,26904.17010573002,5436.468750175198,0.0,39516.205002334675,0.13412000000000002,86197.775
259,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-349846.99055915506,-348312.1312320322,1534.8593271228601,-202516.14602225574,-173232.8792943391,29283.266727916664,30818.126055039527,-23132.09359669768,24666.952923820518,1534.8593271228422,0.0,30818.1260550395,0.08811000000000001,31324.78
260,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-434757.58089552773,-435238.4924262656,-480.9115307378816,-152250.25754626328,-125217.38814165106,27032.86940461225,26551.95787387437,-31457.79301106752,30976.88148032962,-480.9115307378997,0.0,26551.957873874355,0.06407,4411.087
261,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-583585.4543071233,-580962.4192246367,2623.0350824865745,-363779.7326148831,-335586.853147456,28192.87946742715,30815.914549913727,-22359.240704799933,24982.27578728656,2623.035082486633,0.0,30815.914549913774,0.0881,31310.827999999998
262,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-367036.0400757053,-363538.8170812225,3497.222994482843,-142973.72073057806,-105066.49981805713,37907.220912520905,41404.44390700375,-28006.845388382597,31504.06838286554,3497.2229944829382,0.0,41404.443907003835,0.14372,98109.983
263,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-303810.0608748053,-303222.63116505987,587.4297097453964,-152521.46393969812,-131381.06850512512,21140.395434573,21727.8251443184,-23175.913271579862,23763.3429813253,587.4297097454364,0.0,21727.82514431844,0.03513,-26030.825
264,CA_Hawthorne-Jack.Northrop.Field.722956_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-358763.0007212498,-359059.9695993576,-296.96887810778566,-135433.85234291945,-115483.46119142279,19950.391151496617,19653.42227338883,-23784.21539072899,23487.246512621205,-296.96887810778213,0.0,19653.422273388835,0.02167,-39310.639
265,CA_Hayward.Air.Terminal.724935_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-459082.3530072779,-457493.5535873665,1588.799419911462,-169655.08484708355,-139673.09024695886,29981.994600124715,31570.794020036177,-26462.184982343853,28050.984402255308,1588.7994199114544,0.0,31570.794020036166,0.09224,36073.086
266,CA_Hayward.Air.Terminal.724935_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-246452.6782257189,-246479.3537570861,-26.67553136710194,-80929.00293250977,-70052.75954821063,10876.243384299145,10849.567852932043,-19643.84766725624,19617.172135889152,-26.675531367091022,0.0,10849.567852932054,-0.05635,-102942.291
267,CA_Hayward.Air.Terminal.724935_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-346258.3982730916,-343896.7157468429,2361.682526248624,-127527.68214605072,-92016.81606510043,35510.86608095029,37872.548607198914,-29920.58187313108,32282.2643993798,2361.682526248725,0.0,37872.548607199016,0.12567,75828.548
268,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-506357.8846726882,-504810.6631139114,1547.2215587767425,-256734.6434789528,-230346.5044014485,26388.13907750434,27935.36063628108,-22967.27807649521,24514.499635272026,1547.2215587768148,0.0,27935.36063628116,0.07200000000000001,13138.468
269,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-402500.3839846412,-399234.96619744156,3265.417787199607,-240433.55560774892,-197436.6859966849,42996.86961106409,46262.28739826369,-23276.191667130093,26541.609454329682,3265.4177871995894,0.0,46262.28739826368,0.16792,128756.338
270,CA_Hayward.Air.Terminal.724935_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-346816.3558804817,-341455.44720572396,5360.908674757637,-156801.08086522928,-123597.51182625548,33203.56903897379,38564.47771373142,-21477.18901859297,26838.097693350683,5360.908674757707,0.0,38564.477713731496,0.12924000000000002,80193.67599999999
271,CA_Hayward.Air.Terminal.724935_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-347448.68108169705,-344651.9058540333,2796.7752276637475,-214296.05554815615,-179837.7742485911,34458.281299565075,37255.056527228815,-22293.46015752678,25090.235385190503,2796.7752276637257,0.0,37255.0565272288,0.12247000000000001,71933.017
272,CA_Hayward.Air.Terminal.724935_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-434792.9605228331,-434463.84461305325,329.11590977979364,-153833.70312431335,-127072.7305526824,26760.972571630948,27090.08848141074,-29483.69708958942,29812.812999369162,329.115909779739,0.0,27090.08848141069,0.06717000000000001,7805.956
273,CA_Hayward.Air.Terminal.724935_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-564600.9113994372,-561046.3047774098,3554.6066220275825,-380315.37899436546,-344651.14011525986,35664.238879105535,39218.84550113312,-22050.724411260453,25605.331033287985,3554.6066220275316,0.0,39218.845501133066,0.1326,84321.84300000001
274,CA_Hayward.Air.Terminal.724935_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-374917.3182820889,-371008.0601554983,3909.258126590517,-150599.08031248202,-113164.09711527494,37434.98319720707,41344.241323797585,-26400.78685956313,30310.044986153636,3909.258126590503,0.0,41344.24132379757,0.14340999999999998,97730.187
275,CA_Hayward.Air.Terminal.724935_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-297103.1177649991,-295487.67135762353,1615.4464073755662,-157082.2832322575,-132223.05419212257,24859.22904013493,26474.675447510497,-22983.567597408753,24599.014004784283,1615.4464073755225,0.0,26474.675447510454,0.06362000000000001,3923.54
276,CA_Hayward.Air.Terminal.724935_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-369856.2023175917,-369060.2215569309,795.9807606608374,-143679.25866453597,-123652.23724656572,20027.021417970216,20823.002178631054,-23763.180263553968,24559.161024214798,795.9807606608266,0.0,20823.002178631046,0.02937,-31787.791
277,CA_Imperial.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-559735.7245190397,-557839.6313209403,1896.0931980994064,-209121.09435388105,-178402.02413073258,30719.070223148487,32615.163421247882,-25790.486775568254,27686.579973667656,1896.0931980994064,0.0,32615.163421247882,0.09791,42661.63
278,CA_Imperial.County,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-240851.13266837265,-240532.49307330558,318.6395950670121,-78121.87077412446,-67889.67893456326,10232.1918395612,10550.831434628211,-18489.78735036153,18808.42694542852,318.63959506699393,0.0,10550.831434628195,-0.05988,-105327.884
279,CA_Imperial.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-318893.9802750234,-316788.2706818414,2105.709593181964,-114568.59927688047,-82559.51439926264,32009.08487761783,34114.7944707998,-28776.712008199826,30882.421601381808,2105.7095931819863,0.0,34114.79447079982,0.10595999999999996,52122.254
280,CA_Imperial.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-510484.70361322357,-509210.3882587943,1274.3153544293018,-240907.42750989352,-214235.13570079007,26672.29180910333,27946.60716353264,-23382.38435905707,24656.69971348628,1274.3153544292109,0.0,27946.607163532542,0.07206,13209.418
281,CA_Imperial.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-478836.9594621054,-476413.896203405,2423.0632587002474,-279322.58387688786,-240305.51379416013,39017.07008272779,41440.13334142804,-22923.630399132755,25346.693657832988,2423.0632587002365,0.0,41440.133341428016,0.1439,98335.134
282,CA_Imperial.County,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-375465.30354888923,-370314.5748963487,5150.728652540536,-161932.31408302733,-129166.63868562035,32765.675397407,37916.40404994754,-21578.430519310292,26729.159171850868,5150.72865254058,0.0,37916.40404994758,0.1259,76105.216
283,CA_Imperial.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-457906.2074377384,-455362.5764368429,2543.6310008955193,-286749.3753668922,-253040.5012700359,33708.87409685632,36252.50509775183,-22425.13484630061,24968.76584719609,2543.6310008954824,0.0,36252.50509775179,0.11725,65608.287
284,CA_Imperial.County,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-503581.7289500771,-502828.1671516735,753.5617984037381,-181851.9926821247,-155601.54817471007,26250.44450741462,27004.00630581836,-27477.04818522961,28230.60998363333,753.5617984037126,0.0,27004.00630581833,0.06667000000000001,7262.895
285,CA_Imperial.County,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-815448.0312249378,-813072.7812138351,2375.250011102529,-432646.0990989372,-403542.8527973013,29103.24630163581,31478.49631273833,-22461.216929713246,24836.46694081583,2375.250011102584,0.0,31478.4963127384,0.09172999999999999,35490.814
286,CA_Imperial.County,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-386129.6450980017,-382559.6814624326,3569.9636355691473,-149586.99063005394,-115879.65062600006,33707.34000405388,37277.30363962303,-25607.060462188896,29177.02409775805,3569.9636355691578,0.0,37277.303639623045,0.12259,72073.366
287,CA_Imperial.County,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-360155.9655516842,-358776.94622338406,1379.0193283001431,-186560.72164538206,-158840.11807191398,27720.603573468128,29099.62290176828,-23046.21341833711,24425.23274663728,1379.0193283001645,0.0,29099.6229017683,0.07857,20483.372
288,CA_Imperial.County,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-412878.8213810793,-411753.46826472896,1125.3531163502485,-168112.10723900914,-147588.74286959722,20523.36436941196,21648.7174857622,-23567.81030806884,24693.163424419097,1125.3531163502555,0.0,21648.71748576221,0.03463,-26533.90700000001
289,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-504967.749734893,-503069.4967952718,1898.252939621161,-189853.0705661923,-159776.90104529206,30076.16952090024,31974.4224605214,-26177.77033756616,28076.023277187345,1898.2529396211871,0.0,31974.422460521426,0.09444,38619.43
290,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-250058.59148072038,-250089.3663252077,-30.774844487401424,-83971.34850986657,-71937.77656842054,12033.571941446047,12002.797096958646,-20246.6950621992,20215.920217711842,-30.774844487361413,0.0,12002.797096958686,-0.04331,-93733.049
291,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-334969.1983602821,-332914.0143084782,2055.1840518038957,-122690.52000930773,-87604.61324311091,35085.906766196815,37141.09081800071,-30003.511741732582,32058.695793536426,2055.184051803848,0.0,37141.090818000666,0.12188,71214.049
292,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-502898.23953271704,-501632.6399529781,1265.5995797389187,-252089.6283633532,-225724.56823985514,26365.060123498,27630.659703236917,-23001.840348036378,24267.43992777532,1265.5995797389405,0.0,27630.65970323694,0.07026,11216.222
293,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-414443.9833991471,-411649.6757947919,2794.307604355097,-256003.7061417503,-214712.5292209782,41291.176920772086,44085.48452512719,-23241.394708332646,26035.702312687765,2794.307604355119,0.0,44085.48452512722,0.15715,115023.686
294,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-346314.2442845111,-341053.10615628376,5261.138128227321,-148651.3909709651,-116170.9949316401,32480.396039324984,37741.534167552316,-21511.4068774308,26772.54500565812,5261.138128227332,0.0,37741.534167552316,0.125,75002.026
295,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-375074.6012724997,-372488.70065381005,2585.9006186896586,-231803.0227749393,-202679.69512095238,29123.32765398687,31709.228272676533,-22396.28693760249,24982.187556292123,2585.9006186896327,0.0,31709.2282726765,0.09299,36946.417
296,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-463626.6081530277,-463081.07706815173,545.5310848759253,-169564.61253114475,-141549.62008738847,28014.992443756317,28560.523528632242,-28889.746496982843,29435.277581858776,545.53108487594,0.0,28560.523528632257,0.07554,17082.392
297,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-622526.3002105196,-619511.857398818,3014.442811701447,-384524.00963598216,-350202.7411109573,34321.26852502482,37335.711336726265,-22265.29868087985,25279.741492581332,3014.442811701476,0.0,37335.71133672629,0.12289000000000001,72441.839
298,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-374247.1203908479,-370453.8385089439,3793.281881903997,-147562.50113016597,-111047.974303382,36514.526826783935,40307.80870868794,-26122.11346105885,29915.39534296287,3793.2818819040185,0.0,40307.80870868796,0.13815999999999998,91191.713
299,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-323057.32536586164,-321600.03821395827,1457.2871519033795,-168060.01089272034,-144910.3864307795,23149.624461940868,24606.911613844248,-22930.042269325186,24387.32942122861,1457.2871519034304,0.0,24606.911613844302,0.052660000000000005,-7859.4980000000005
300,CA_Lancaster-Gen.Wm.Fox.Field.723816_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-399685.9672792485,-398753.0714797411,932.8957995072708,-161114.770433814,-139204.77017932248,21910.00025449152,22842.89605399879,-23609.604629467547,24542.50042897484,932.8957995072889,0.0,22842.896053998807,0.04202,-18988.026
301,CA_Lemoore.NAS.747020_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-500125.2217901509,-498253.6314565136,1871.590333637432,-187782.37230931595,-157320.82218727062,30461.550122045333,32333.14045568276,-26197.89447564152,28069.48480927896,1871.5903336374358,0.0,32333.14045568277,0.09638,40882.451
302,CA_Lemoore.NAS.747020_TMY3,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-247039.71227762106,-246825.1862246916,214.52605292946097,-82275.87156640735,-70994.71459646992,11281.156969937441,11495.683022866899,-19799.850737825414,20014.37679075489,214.5260529294719,0.0,11495.68302286691,-0.04894,-97782.665
303,CA_Lemoore.NAS.747020_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-341637.1644191646,-339372.3242595537,2264.840159610904,-125932.7436365676,-91032.26983449447,34900.47380207312,37165.31396168402,-29534.683896466337,31799.524056077284,2264.840159610958,0.0,37165.313961684085,0.12201,71366.864
304,CA_Lemoore.NAS.747020_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-512811.8095196978,-511370.9166215982,1440.8928980995554,-262354.9031569013,-232313.8321652857,30041.070991615587,31481.963889715138,-23061.487652535485,24502.38055063501,1440.8928980995333,0.0,31481.963889715124,0.09175,35512.689
305,CA_Lemoore.NAS.747020_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-415488.31205600547,-412845.5348473679,2642.7772086375626,-257244.6148931091,-213436.44397081927,43808.17092228975,46450.94813092732,-23360.17031380257,26002.9475224401,2642.7772086375257,0.0,46450.948130927274,0.16884000000000002,129946.53
306,CA_Lemoore.NAS.747020_TMY3,Apartment,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-352907.36146186007,-347585.0463707864,5322.315091073688,-153440.1708962991,-121604.99974392398,31835.17115237512,37157.4862434488,-21470.196844627008,26792.51193570064,5322.315091073626,0.0,37157.48624344874,0.12197,71317.482
307,CA_Lemoore.NAS.747020_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-375845.40365516633,-373498.53226542094,2346.871389745327,-229711.90601473785,-201031.7378799808,28680.168134757027,31027.039524502357,-22591.162108897905,24938.033498643243,2346.8713897453345,0.0,31027.039524502365,0.08926,32642.737999999998
308,CA_Lemoore.NAS.747020_TMY3,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-461643.5036420971,-460767.2905219465,876.2131201506128,-168012.06916608036,-141443.3135233324,26568.755642747943,27444.96876289856,-27999.750381239883,28875.963501390404,876.213120150529,0.0,27444.968762898472,0.0692,10044.765
309,CA_Lemoore.NAS.747020_TMY3,School,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-636387.0319816014,-633185.7404811154,3201.291500485968,-391506.1778778053,-353693.03890757076,37813.13897023449,41014.43047072047,-22175.068015068868,25376.359515554857,3201.291500485993,0.0,41014.43047072049,0.14175,95649.531
310,CA_Lemoore.NAS.747020_TMY3,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-380844.3869446951,-376701.9528677996,4142.43407689553,-155201.95007802706,-117933.16470475569,37268.78537327134,41411.21945016687,-25070.006064677622,29212.440141573217,4142.434076895599,0.0,41411.219450166944,0.14375,98152.727
311,CA_Lemoore.NAS.747020_TMY3,Office,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-319322.29481898085,-318158.0816827581,1164.2131362227374,-169199.62091012902,-143144.91348764836,26054.70742248063,27218.920558703365,-23052.94223645228,24217.155372675054,1164.2131362227847,0.0,27218.92055870341,0.06791,8618.71
312,CA_Lemoore.NAS.747020_TMY3,Market,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-391058.1589508659,-389708.42128155,1349.7376693159458,-157817.88294300652,-137778.79041044114,20039.09253256538,21388.830201881327,-23593.81440133105,24943.552070646958,1349.7376693159129,0.0,21388.83020188129,0.03298,-28186.649
313,CA_Livermore.Muni,Restaurant,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-469680.0896705197,-468123.73236047005,1556.357310049585,-172236.5524469954,-143762.9258544301,28473.6265925653,30029.983902614884,-26627.931118813467,28184.288428863023,1556.3573100495526,0.0,30029.983902614847,0.08376,26352.679
314,CA_Livermore.Muni,Hospital,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-247203.8210571327,-247298.0436111009,-94.22255396819672,-82089.7221859153,-70826.84587739622,11262.876308519073,11168.653754550876,-19816.066929405315,19721.844375437133,-94.22255396818218,0.0,11168.65375455089,-0.05265,-100394.194
315,CA_Livermore.Muni,Hotel,20,0.0,None,600,300.0,0.05,1.0,0.92,0.5,24,12,-351578.9057838877,-348975.0483441196,2603.857439768093,-130905.01401375586,-94789.52284488748,36115.491168868386,38719.34860863649,-29255.71633781384,31859.57377758189,2603.857439768053,0.0,38719.348608636436,0.13004000000000002,81170.7
